,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,mawkbaby,mawk16,incom16,born,parborn,granborn,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,rincome,income77,rincom77,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote76,pres76,if76who,polviews,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,eqwlth,tax,spkath,colath,libath,spkrac,colrac,librac,spkcom,colcom,libcom,spkmil,colmil,libmil,spkhomo,colhomo,libhomo,cappun,gunlaw,courts,grass,relig,denom,other,fund,attend,reliten,postlife,relig16,denom16,oth16,fund16,sprel,spden,spother,spfund,sprel16,spden16,spoth16,spfund16,racmar,racdin,racpush,racseg,racopen,raclive,racclos,racdis,racinteg,rachome,racschol,racchurh,happy,hapmar,health,life,helpful,fair,trust,satcity,sathobby,satfam,satfrnd,sathealt,confinan,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,manners,success,honest,clean,judgment,control,role,amicable,obeys,responsi,consider,interest,studious,mannersy,successy,honesty,cleany,judgmeny,controly,roley,amicably,obeysy,responsy,considey,interesy,studiouy,mannersz,successz,honestz,cleanz,judgmenz,controlz,rolez,amicablz,obeysz,responsz,considez,interesz,studiouz,chldsex,youngen,aged,drink,drunk,smoke,quitsmk,smokecig,evsmoke,anomia5,anomia6,anomia7,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,unemp,govaid,union,getahead,abdefect,abnomore,abhlth,abpoor,abrape,absingle,abany,xmarsex,homosex,porninf,pornmorl,pornrape,pornout,pornlaw,xmovie,hit,hitage,hitnum,gun,gunage,gunnum,hitok,hitmarch,hitdrunk,hitchild,hitbeatr,hitrobbr,polhitok,polabuse,polmurdr,polescap,polattak,fear,burglr,robbry,owngun,pistol,shotgun,rifle,rowngun,ticket,arrest,hunt,huntothr,tvhours,phone,coop,comprend,form,divorce5,divrel1,divrel4,unemp5,unrel1,unrel4,hosdis5,hosrel1,hosrel4,death5,death16,padeath,madeath,chlddth,sibdeath,spdeath,trauma1,trauma5,trarel1,trarel5,tratot1,tratot5,defspdr,defspdfg,hlpminr,hlpminfg,cutspdr,cutspdfg,memfrat,memserv,memvet,mempolit,memunion,memsport,memyouth,memschl,memhobby,memgreek,memnat,memfarm,memlit,memprof,memchurh,memother,memnum,povline,incdef,realinc,realrinc,coninc,conrinc,ethnic,ethnum,relate1,gender1,old1,mar1,away1,where1,relate2,gender2,old2,mar2,away2,where2,relate3,gender3,old3,mar3,away3,where3,relate4,gender4,old4,mar4,away4,where4,relate5,gender5,old5,mar5,away5,where5,relate6,gender6,old6,mar6,relate7,gender7,old7,mar7,relate8,gender8,old8,mar8,relate9,gender9,old9,mar9,away9,where9,relate10,gender10,old10,mar10,relate11,gender11,old11,mar11,relate12,gender12,old12,mar12,relate13,gender13,old13,relate14,gender14,old14,hefinfo,hhrace,respnum,hhtype,hhtype1,famgen,rplace,rvisitor,visitors,dateintv,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,commun,cohort,marcohrt,zodiac,death,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,vstrat,vpsu,fileversion
0,1980,1,3,,40.0,,690.0,32.0,2.0,337.0,1,8965.0,1.0,3,1,35.0,28.0,1880.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,751.0,17.0,2.0,68.0,6260.0,1.0,3,1,28.0,23.0,770.0,3,1,,0.0,1,1,,,,1,1,4.0,0.0,62.0,9.0,3.0,,,0.0,0.0,,,1,1,6.0,1,1.0,1,,1.0,1.0,2.0,1.0,1.0,8.0,4.0,1,0.0,0.0,0.0,1.0,,1.0,5.0,5.0,5.0,5.0,1,1,1,641,7.0,8.0,4.08,2.43,3.5,26.7,,,,,,,6.89,7.98,5.3,2.25,3.32,20.5,0.0,2.0,,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,3.0,2.0,1.0,2.0,,,2.0,,,,,,,,,1.0,1.0,4.0,1.0,1.0,2.0,,,,2.0,2.0,2.0,3.0,,2.0,1.0,2.0,2.0,2.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,3.0,3.0,3.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,,,,,,,,,,,,,,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,,,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,1.0,4.0,,7.0,3.0,1.0,2.0,2,0.0,0,0,0.0,0,0,3.0,0,0,0.0,3,2.0,2.0,,1.0,,1.0,1.0,0,0,1.0,1.0,5.0,7.0,6.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,5.0,8308.0,8308.0,12091.0,12091.0,15.0,1.0,1,1,61.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,4.0,1,1.0,1,0,226.0,8340.0,9595.0,,26.8,24.3,26.7,25.2,20.4,26.6,,,,,,,4.0,1918.0,,8.0,2.0,1.0,101,3,1.0,,,0.5112,7401,1,7222.1
1,1980,2,1,50.0,,,903.0,16.0,2.0,877.0,1,4220.0,1.0,3,1,24.0,15.0,9160.0,3,1,1,21.0,2.0,7.0,,,1.0,280.0,34.0,2.0,609.0,4760.0,1.0,3,1,31.0,18.0,5790.0,3,1,441.0,45.0,2.0,77.0,220.0,1.0,3,1,53.0,75.0,770.0,3,1,,0.0,1,1,,,,1,1,15.0,4.0,77.0,10.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,1,1,6.0,1,1.0,1,,2.0,,,3.0,1.0,8.0,4.0,2,0.0,0.0,0.0,2.0,0.0,1.0,9.0,7.0,9.0,7.0,1,1,1,641,5.79,7.85,4.81,2.83,3.62,22.7,3.53,5.62,7.86,3.4,4.1,37.5,1.15,4.0,4.18,4.1,7.45,43.4,5.0,1.0,2.0,,6.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,7.0,1.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,,,2.0,8.0,1.0,,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,3.0,2.0,4.0,1.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,3.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,,,,,,,,,,,,,,3.0,2.0,2.0,2.0,,2.0,,,2.0,2.0,2.0,1.0,1.0,1.0,4.0,5.0,3.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,4.0,2,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,,,1.0,2.0,1.0,,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,,2.0,3.0,1.0,1.0,2,0.0,0,1,0.0,0,0,0.0,1,1,1.0,3,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1,2,1.0,3.0,7.0,3.0,5.0,4.0,5.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,3.0,6.0,16994.0,11329.0,24731.0,16487.0,15.0,1.0,1,2,76.0,1.0,,,2.0,2.0,73.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,3.0,1.0,1,1.0,1,0,228.0,5510.0,7000.0,4510.0,20.7,22.3,14.7,59.1,58.5,74.0,,,,39.7,55.9,30.9,1.0,1903.0,1924.0,5.0,1.0,1.0,101,3,1.0,,,1.0225,7401,1,7222.1
2,1980,3,5,,,1.0,630.0,18.0,2.0,779.0,1,9620.0,1.0,3,1,25.0,16.0,9070.0,3,1,2,18.0,2.0,,,,,,,,,,0.0,1,1,,,,1,1,454.0,48.0,1.0,157.0,7930.0,1.0,3,1,37.0,29.0,2780.0,3,1,,0.0,1,1,,,,1,1,5.0,5.0,87.0,4.0,4.0,0.0,,0.0,0.0,0.0,,2,1,3.0,0,3.0,1,,2.0,,,3.0,2.0,8.0,4.0,1,0.0,0.0,0.0,1.0,,1.0,2.0,,2.0,,1,1,1,641,6.6,7.9,5.63,1.92,2.55,19.2,,,,,,,3.39,8.0,0.26,3.89,6.26,39.4,3.0,2.0,,1.0,,3.0,2.0,2.0,,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,,1.0,4.0,1.0,2.0,5.0,1.0,2.0,5.0,2.0,2.0,5.0,1.0,2.0,1.0,2.0,2.0,2.0,,,2.0,1.0,1.0,1.0,2.0,,,2.0,,,,,,,,,1.0,2.0,3.0,3.0,,2.0,,,,2.0,2.0,1.0,3.0,,2.0,3.0,1.0,1.0,2.0,2.0,7.0,1.0,6.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,1.0,2.0,2.0,,,2.0,1.0,2.0,1.0,,,2.0,1.0,3.0,5.0,4.0,1.0,2.0,3.0,3.0,,,,,2,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,2.0,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,4.0,,6.0,3.0,1.0,3.0,3,0.0,0,0,0.0,0,0,3.0,1,1,1.0,1,0.0,0.0,2.0,0.0,1.0,1.0,2.0,1,1,2.0,3.0,0.0,0.0,7.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,3.0,3021.0,,4397.0,,15.0,1.0,1,1,85.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,4.0,1,1.0,1,0,228.0,5600.0,8330.0,,23.3,24.1,18.9,28.3,18.6,37.4,,,,,,,2.0,1893.0,1911.0,7.0,2.0,1.0,101,3,1.0,,,0.5112,7401,1,7222.1
3,1980,4,4,,,,910.0,20.0,2.0,669.0,1,4040.0,1.0,3,1,32.0,21.0,8680.0,3,1,1,26.0,2.0,4.0,,,,142.0,60.0,2.0,857.0,2310.0,1.0,3,1,61.0,85.0,7860.0,3,1,13.0,54.0,2.0,227.0,1430.0,1.0,3,1,63.0,91.0,3590.0,3,1,,0.0,1,1,,,,1,1,0.0,1.0,28.0,14.0,14.0,12.0,16.0,1.0,1.0,1.0,3.0,2,1,5.0,1,2.0,3,2.0,1.0,2.0,1.0,4.0,1.0,0.0,3.0,3,1.0,0.0,0.0,2.0,0.0,2.0,9.0,9.0,10.0,9.0,1,1,1,641,6.83,6.98,7.95,3.01,3.08,31.0,1.97,2.03,8.0,4.99,6.14,63.6,0.89,7.64,6.82,5.21,7.34,64.1,1.0,1.0,1.0,,2.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,4.0,2.0,2.0,5.0,1.0,2.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,,,2.0,3.0,1.0,1.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,3.0,4.0,2.0,4.0,1.0,3.0,5.0,3.0,3.0,2.0,3.0,3.0,3.0,,,,,,,,,,,,,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,2.0,5.0,3.0,4.0,1.0,2.0,3.0,2.0,2.0,,,,,2,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,,2.0,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,4.0,,3.0,3.0,1.0,1.0,2,0.0,0,0,0.0,1,0,0.0,0,0,0.0,0,0.0,0.0,0.0,,0.0,0.0,0.0,1,1,1.0,1.0,3.0,4.0,3.0,5.0,3.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,6.0,20770.0,16994.0,30226.0,24731.0,10.0,2.0,1,1,25.0,1.0,,,2.0,2.0,27.0,1.0,,,3.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2,4.0,11.0,2,2.0,1,0,403.0,5321.0,280.0,1330.0,26.9,53.9,9.9,81.6,90.5,89.6,,,,80.9,98.9,60.7,1.0,1952.0,1978.0,8.0,1.0,1.0,101,3,1.0,,,1.0225,7401,1,7222.1
4,1980,5,1,89.0,,,182.0,38.0,1.0,669.0,1,2760.0,1.0,3,1,17.0,9.0,8560.0,3,1,1,19.0,2.0,1.0,50.0,,,245.0,50.0,1.0,67.0,6230.0,1.0,3,1,44.0,49.0,770.0,3,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,5.0,2.0,24.0,12.0,,12.0,12.0,1.0,,1.0,1.0,2,3,5.0,8,3.0,5,2.0,1.0,2.0,1.0,4.0,2.0,8.0,,3,0.0,0.0,1.0,2.0,0.0,2.0,12.0,12.0,16.0,16.0,1,1,1,641,0.82,4.0,8.0,3.77,6.53,40.4,1.97,5.59,7.18,4.37,6.61,48.3,,,,,,,1.0,2.0,,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,6.0,1.0,2.0,5.0,2.0,2.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,60.0,64.0,1.0,6.0,2.0,1.0,1.0,60.0,64.0,1.0,2.0,,,2.0,2.0,,,2.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,3.0,5.0,3.0,1.0,3.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,3.0,4.0,5.0,1.0,2.0,2.0,1.0,1.0,4.0,2.0,,1.0,3.0,2,2.0,4.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,4.0,2.0,1.0,3.0,1.0,1.0,1,0.0,0,0,0.0,0,0,1.0,0,1,1.0,1,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0,1,0.0,3.0,6.0,4.0,7.0,5.0,6.0,4.0,2.0,2.0,,,,,,,,,,,,,1.0,,1.0,3.0,8.0,128141.0,139297.0,148197.0,156313.0,29.0,1.0,1,1,40.0,5.0,,,7.0,2.0,21.0,1.0,,,7.0,2.0,13.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,2,4.0,11.0,1,7.0,1,0,226.0,1720.0,,2190.0,49.3,68.2,42.2,,,,,,,28.7,25.7,30.3,4.0,1956.0,1975.0,3.0,1.0,1.0,101,3,1.0,,,1.0225,7401,1,7222.1
5,1980,6,1,40.0,,,245.0,50.0,2.0,197.0,1,7200.0,1.0,3,1,45.0,50.0,3990.0,3,1,3,20.0,,,,,,,,,,,0.0,1,1,,,,1,1,260.0,42.0,2.0,338.0,40.0,1.0,3,1,57.0,78.0,6470.0,3,1,,0.0,1,1,,,,1,1,5.0,0.0,30.0,12.0,16.0,12.0,,1.0,3.0,1.0,,1,1,3.0,1,2.0,1,,1.0,1.0,1.0,4.0,1.0,8.0,4.0,4,0.0,0.0,0.0,4.0,3.0,1.0,10.0,10.0,12.0,12.0,1,3,3,27,1.21,3.95,7.41,4.94,7.32,60.1,,,,,,,2.57,5.01,8.0,4.42,6.19,53.5,3.0,2.0,,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,4.0,,,3.0,0.0,4.0,1.0,2.0,,,2.0,,,,,,,,,2.0,3.0,,4.0,1.0,2.0,,,,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,5.0,3.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,3.0,2.0,4.0,2.0,2.0,,2.0,2.0,1.0,3.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,1.0,2.0,1.0,4.0,5.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,2,1.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,1.0,4.0,2.0,0.0,3.0,3.0,1.0,3,1.0,0,0,0.0,1,1,0.0,0,0,0.0,0,0.0,0.0,,0.0,0.0,0.0,1.0,1,1,1.0,2.0,7.0,7.0,7.0,2.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,7.0,28323.0,28323.0,41218.0,41218.0,10.0,2.0,1,1,28.0,5.0,,,8.0,1.0,28.0,3.0,,,8.0,1.0,28.0,5.0,,,8.0,1.0,29.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,4,100.0,8.0,1,8.0,1,0,410.0,2190.0,4420.0,,31.2,29.5,33.0,73.1,90.5,71.3,,,,,,,3.0,1950.0,1970.0,5.0,1.0,1.0,101,3,1.0,,,2.045,7401,1,7222.1
6,1980,7,5,,,1.0,703.0,32.0,2.0,408.0,1,9120.0,1.0,3,1,35.0,27.0,6180.0,3,1,1,19.0,2.0,5.0,,,1.0,602.0,27.0,2.0,248.0,7750.0,1.0,3,1,35.0,26.0,3090.0,3,1,510.0,30.0,1.0,69.0,6420.0,1.0,3,1,35.0,26.0,770.0,3,1,,0.0,1,1,,,,1,1,4.0,3.0,63.0,12.0,,,11.0,1.0,0.0,,0.0,1,1,6.0,1,2.0,8,1.0,,,,3.0,1.0,2.0,2.0,2,0.0,0.0,0.0,2.0,0.0,1.0,11.0,11.0,13.0,13.0,1,3,3,27,4.01,6.03,3.03,3.01,4.98,30.2,6.65,8.0,4.59,2.42,3.24,30.3,6.59,7.87,1.46,3.02,6.72,31.3,2.0,1.0,1.0,,4.0,2.0,2.0,,2.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,5.0,2.0,1.0,5.0,2.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,60.0,40.0,3.0,2.0,2.0,1.0,1.0,60.0,40.0,3.0,2.0,,,2.0,2.0,,,2.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,,1.0,1.0,2.0,,,4.0,3.0,5.0,1.0,2.0,3.0,2.0,3.0,3.0,,,,,2,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,,2.0,,,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,4.0,,3.0,3.0,1.0,1.0,1,0.0,0,0,0.0,0,0,,0,0,1.0,4,2.0,,0.0,2.0,0.0,,,0,0,,,4.0,4.0,4.0,6.0,4.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,3.0,7.0,32100.0,32100.0,46714.0,46714.0,10.0,1.0,1,1,62.0,1.0,,,2.0,2.0,63.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1,3.0,1.0,1,1.0,1,0,313.0,9851.0,9310.0,8493.0,31.6,36.0,28.2,24.0,21.6,22.4,,,,25.0,25.1,21.6,1.0,1917.0,1936.0,12.0,2.0,1.0,101,3,1.0,,,1.0225,7401,1,7222.1
7,1980,8,7,,,1.0,202.0,72.0,2.0,707.0,1,5700.0,1.0,3,1,47.0,55.0,6870.0,3,1,1,38.0,2.0,2.0,25.0,,,270.0,44.0,1.0,718.0,4920.0,1.0,3,1,49.0,69.0,7070.0,3,1,245.0,50.0,2.0,927.0,5000.0,1.0,3,1,46.0,54.0,9570.0,3,1,,0.0,1,1,,,,1,1,2.0,2.0,59.0,16.0,18.0,12.0,16.0,3.0,4.0,1.0,3.0,2,1,5.0,1,2.0,1,,2.0,,,3.0,1.0,0.0,0.0,3,0.0,0.0,1.0,2.0,0.0,2.0,10.0,,11.0,,1,3,3,27,1.29,3.33,7.99,5.06,7.81,60.1,2.99,5.02,8.0,3.95,5.82,47.8,1.21,3.95,7.41,4.94,7.32,60.1,0.0,1.0,1.0,,4.0,3.0,1.0,1.0,1.0,1.0,,2.0,,2.0,3.0,3.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,,,2.0,7.0,1.0,1.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,4.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,,,,,,,,,,,,,,3.0,1.0,2.0,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,4.0,,2.0,4.0,5.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,,2.0,,2,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,,2.0,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,4.0,2.0,5.0,3.0,,,2,0.0,0,0,0.0,0,1,1.0,2,3,1.0,3,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1,2,1.0,4.0,0.0,0.0,4.0,4.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,7.0,24547.0,,35722.0,,14.0,1.0,1,1,58.0,1.0,,,2.0,2.0,59.0,1.0,,,3.0,2.0,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2,4.0,11.0,2,2.0,1,0,318.0,2114.0,2190.0,4411.0,38.8,57.6,27.8,52.0,65.3,51.8,,,,56.9,78.0,49.6,1.0,1921.0,1959.0,11.0,2.0,1.0,101,3,1.0,,,1.0225,7401,1,7222.1
