,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,wrkgovt,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,incom16,born,parborn,granborn,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,rincome,income82,rincom82,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote80,pres80,if80who,vote84,pres84,if84who,polviews,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,natroad,natsoc,natmass,natpark,natspacy,natenviy,nathealy,natcityy,natcrimy,natdrugy,nateducy,natracey,natarmsy,nataidy,natfarey,tax,spkath,colath,libath,spkrac,colrac,librac,spkcom,colcom,libcom,spkmil,colmil,libmil,spkhomo,colhomo,libhomo,cappun,gunlaw,courts,wirtap,relig,denom,other,fund,attend,maattend,paattend,reliten,pray,neargod,mapa,mastersp,judgeluv,frndking,crtrheal,rdeemlib,relig16,denom16,oth16,fund16,sprel,spden,spother,spfund,sprel16,spden16,spoth16,spfund16,prayer,bible,bibley,world1,world2,world3,world4,world5,world6,world7,racmar,racdin,racpush,racseg,raclive,racclos,racdis,racinteg,rachome,racschol,racfew,rachaf,racmost,busing,racpres,happy,hapmar,health,life,socrel,socommun,socfrend,socbar,socpars,socsibs,anomia5,anomia6,anomia7,joblose,jobfind,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,union,getahead,fehome,fework,fepres,fepol,abdefect,abnomore,abhlth,abpoor,abrape,absingle,abany,chldidel,chldmore,chldnum,sexeduc,divlaw,premarsx,xmarsex,homosex,letdie1,suicide1,suicide2,suicide3,suicide4,fear,burglr,robbry,owngun,pistol,shotgun,rifle,rowngun,hunt,news,tvhours,phone,coop,comprend,form,fechld,fehelp,fepresch,fefam,racchng,racdif1,racdif2,racdif3,racdif4,numgiven,eqclose,rclose1,rclose2,rclose3,rclose4,rclose5,close12,close13,close14,close15,close23,close24,close25,close34,close35,close45,sex1,sex2,sex3,sex4,sex5,race1,race2,race3,race4,race5,spouse1,spouse2,spouse3,spouse4,spouse5,parent1,parent2,parent3,parent4,parent5,sibling1,sibling2,sibling3,sibling4,sibling5,child1,child2,child3,child4,child5,othfam1,othfam2,othfam3,othfam4,othfam5,cowork1,cowork2,cowork3,cowork4,cowork5,memgrp1,memgrp2,memgrp3,memgrp4,memgrp5,neighbr1,neighbr2,neighbr3,neighbr4,neighbr5,friend1,friend2,friend3,friend4,friend5,advisor1,advisor2,advisor3,advisor4,advisor5,other1,other2,other3,other4,other5,talkto1,talkto2,talkto3,talkto4,talkto5,known1,known2,known3,known4,known5,educ1,educ2,educ3,educ4,educ5,age1,age2,age3,age4,age5,relig1,relig2,relig3,relig4,relig5,talkpol,frndknow,pubdef,pubecon,obeylaw,protest1,protest2,protest3,protest4,protest5,protest6,revspeak,revtch15,revpub,racspeak,ractch15,racpub,crimtail,crimtap,crimread,crimhold,mantail,mantap,manread,manhold,verdict,databank,progtax,eqincome,oprich,opprof,opfamily,fecolop,fejobop,feinc,fehlpbus,fehlpcol,fehlpjob,hsbasics,hssexed,hsrespct,hslibart,hsjudge,hsjobtr,hssci,hscaring,hsorder,colop,aidneedy,aidsmart,aidavg,kiddrugs,kidskips,kidout,kidneedy,kidbeat,kidhlth,kidedpar,kidxfilm,beltup,nosmoke,mustret,poleff1,poleff2,poleff3,poleff4,poleff5,poleff6,poleff7,poleff8,poleff9,poleff10,setwage,setprice,cutgovt,makejobs,lessreg,hlphitec,savejobs,cuthours,spenviro,sphlth,sppolice,spschool,sparms,spretire,spunemp,sparts,inctax,bustax,infljobs,laborpow,buspow,govtpow,ownpower,ownmass,ownsteel,ownbanks,ownautos,jobsall,pricecon,hlthcare,aidold,aidindus,aidunemp,equalize,povline,incdef,realinc,realrinc,coninc,conrinc,ethnic,eth1,eth2,eth3,ethnum,spethnic,speth1,speth2,speth3,spethnum,vetyears,dwelling,dwelown,relate1,gender1,old1,mar1,away1,where1,relate2,gender2,old2,mar2,away2,where2,relate3,gender3,old3,mar3,away3,where3,relate4,gender4,old4,mar4,away4,where4,relate5,gender5,old5,mar5,away5,where5,relate6,gender6,old6,mar6,away6,where6,relate7,gender7,old7,mar7,away7,where7,relate8,gender8,old8,mar8,relate9,gender9,old9,relate10,gender10,old10,mar10,relate11,gender11,old11,mar11,away11,where11,relate12,gender12,old12,mar12,away12,where12,relate13,gender13,old13,relate14,gender14,old14,hefinfo,hhrace,respnum,hhtype,hhtype1,famgen,rplace,rvisitor,visitors,dateintv,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,uswar,uswary,usintl,usun,commun,russia,japan,england,canada,brazil,china,israel,egypt,cohort,marcohrt,zodiac,death,issp,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,vstrat,vpsu,fileversion
0,1985,1,1,40.0,,,194.0,51.0,2.0,2.0,339.0,1,2850.0,1.0,3,1,67.0,91.0,6480.0,3,1,1,30.0,2.0,2.0,25.0,,,314.0,36.0,2.0,609.0,4760.0,1.0,3,1,31.0,18.0,4970.0,3,1,280.0,34.0,2.0,319.0,7700.0,1.0,3,1,50.0,62.0,1680.0,3,1,,0.0,1,1,,,,1,1,1.0,0.0,33.0,16,16.0,16.0,16.0,3,3.0,3.0,3.0,1,1,5.0,2,1.0,1,,1.0,3.0,1.0,0.0,2.0,2,0.0,0.0,0.0,2,0.0,2.0,12.0,11.0,15.0,13.0,2,1,1,7072,1.69,5.45,7.06,4.69,6.61,53.7,4.13,6.82,7.64,3.09,3.84,33.0,3.53,5.62,7.86,3.4,4.1,37.5,1.0,1.0,1.0,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,1.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,3.0,,,3.0,2.0,2.0,2.0,2.0,5.0,3.0,,,,,3.0,,3.0,,,3.0,1.0,50.0,,3.0,1.0,50.0,,3.0,1.0,3.0,,4.0,4.0,,,,,,2.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,5.0,2.0,4.0,1.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,1.0,3.0,1.0,1.0,1,2.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,,,,,,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,7.0,6.0,7.0,6.0,4.0,32.0,29.0,32.0,35.0,29.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,,1.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,2.0,,1.0,2.0,3.0,1.0,1.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,31668.0,22432.0,47319.0,33517.0,23.0,23.0,11.0,,2.0,3.0,3.0,,,1.0,0.0,7.0,2.0,1,1,32.0,1.0,,,2.0,2.0,29.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,3.0,1.0,1,1.0,1,0,301,1791.0,4510.0,3315.0,73.6,94.1,63.1,46.5,42.0,59.9,,,,39.7,55.9,30.9,2.0,,1.0,1.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,4.0,6.0,1952.0,1982.0,1.0,1.0,1.0,0.606,301,6,1.0,,,1.0363,8201,1,7222.1
1,1985,2,1,65.0,,,31.0,76.0,1.0,2.0,889.0,1,2100.0,1.0,3,1,69.0,89.0,7280.0,3,1,1,24.0,1.0,2.0,20.0,,,245.0,50.0,1.0,697.0,4700.0,1.0,3,1,38.0,39.0,5790.0,3,1,785.0,17.0,2.0,728.0,4220.0,1.0,3,1,24.0,15.0,7690.0,3,1,,0.0,1,1,,,,1,1,1.0,7.0,49.0,19,12.0,12.0,12.0,4,1.0,1.0,1.0,1,1,1.0,4,3.0,1,,1.0,2.0,1.0,0.0,4.0,5,1.0,2.0,0.0,2,0.0,3.0,12.0,12.0,17.0,17.0,2,1,1,7072,1.05,0.54,8.0,5.92,7.92,76.4,1.21,5.95,7.74,4.02,6.75,44.5,6.73,8.0,5.86,2.45,3.36,20.5,4.0,1.0,2.0,,1.0,2.0,,5.0,3.0,1.0,1.0,1.0,,1.0,1.0,2.0,3.0,3.0,2.0,3.0,,1.0,1.0,,,,,,,,,,,,1.0,1.0,4.0,2.0,2.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,2.0,,,2.0,2.0,6.0,6.0,2.0,4.0,3.0,5.0,2.0,2.0,6.0,3.0,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,1.0,2.0,,3.0,2.0,7.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,4.0,5.0,5.0,6.0,4.0,7.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,4.0,3.0,1.0,4.0,1.0,1.0,5.0,2.0,,1.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,1.0,1.0,3.0,1.0,1.0,1,1.0,3.0,3.0,3.0,1.0,2.0,2.0,1.0,2.0,6.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,7.0,6.0,3.0,7.0,42.0,44.0,45.0,40.0,50.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,4.0,1.0,1.0,2.0,5.0,2.0,2.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,4.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,3.0,3.0,2.0,5.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,8.0,99257.0,96036.0,113587.0,111181.0,10.0,10.0,14.0,,2.0,15.0,15.0,,,1.0,0.0,6.0,2.0,1,1,48.0,1.0,,,2.0,2.0,42.0,1.0,,,3.0,2.0,12.0,,,,3.0,2.0,9.0,,,,3.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,4.0,11.0,2,1.0,1,0,407,1210.0,9990.0,2190.0,91.1,99.4,91.5,20.7,22.3,14.7,,,,43.0,55.4,39.1,1.0,,1.0,1.0,2.0,6.0,2.0,1.0,1.0,4.0,4.0,5.0,6.0,1936.0,1960.0,6.0,2.0,1.0,0.606,301,6,1.0,,,1.0363,8201,1,7222.1
2,1985,3,2,9.0,,,180.0,51.0,2.0,2.0,798.0,1,4620.0,1.0,3,1,35.0,28.0,8590.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,1.0,0.0,23.0,16,,18.0,,3,,4.0,,2,1,6.0,2,1.0,5,2.0,1.0,4.0,1.0,0.0,2.0,2,0.0,0.0,0.0,2,0.0,2.0,3.0,1.0,3.0,1.0,2,1,1,7072,2.52,3.0,7.53,3.74,6.2,38.9,,,,,,,,,,,,,1.0,2.0,,3.0,1.0,1.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,1.0,4.0,2.0,2.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,,,3.0,1.0,2.0,,2.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,,3.0,,,,,,,,,1.0,3.0,,5.0,3.0,4.0,3.0,2.0,4.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,4.0,5.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,2.0,,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,4.0,3.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,0.0,3.0,1.0,1.0,1,3.0,4.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,5.0,1.0,,,,,,2.0,2.0,2.0,,2.0,2.0,,1.0,,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,6.0,3.0,7.0,6.0,7.0,25.0,24.0,46.0,21.0,35.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,4.0,4.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,,,,,,,1.0,3.0,3695.0,528.0,5521.0,789.0,,21.0,23.0,,3.0,,,,,,0.0,7.0,2.0,1,2,23.0,5.0,,,3.0,2.0,21.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,11.0,3.0,2,1.0,1,0,309,1800.0,,,42.9,73.5,23.4,,,,,,,,,,1.0,,1.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,1.0,3.0,1962.0,,11.0,1.0,1.0,1.4,301,6,1.0,,,1.0363,8201,1,7222.1
3,1985,4,3,,60.0,,65.0,82.0,2.0,1.0,838.0,1,3060.0,1.0,3,1,80.0,95.0,8190.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,31.0,76.0,1.0,849.0,2100.0,1.0,3,1,69.0,89.0,7270.0,3,1,,0.0,1,1,,,,1,1,1.0,0.0,26.0,20,19.0,19.0,,4,4.0,4.0,,2,1,4.0,2,2.0,1,,1.0,3.0,1.0,0.0,3.0,1,0.0,0.0,0.0,1,,1.0,9.0,9.0,9.0,9.0,2,1,1,7072,1.03,0.62,6.85,5.92,7.93,88.4,,,,,,,1.05,0.54,8.0,5.92,7.92,76.4,0.0,1.0,3.0,,1.0,1.0,,2.0,,,,,,,,,,,,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,1.0,5.0,2.0,1.0,4.0,1.0,1.0,4.0,2.0,,1.0,2.0,2.0,3.0,,,3.0,1.0,0.0,0.0,2.0,5.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,3.0,,,3.0,,,,,,,,,1.0,,2.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,2.0,,,4.0,1.0,2.0,2.0,2.0,2.0,,2.0,1.0,,1.0,1.0,2.0,,2.0,1.0,3.0,2.0,3.0,4.0,3.0,2.0,1.0,,1.0,4.0,2.0,2.0,2.0,3.0,5.0,2.0,4.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,3.0,1.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,,4.0,2.0,0.0,3.0,1.0,1.0,2,2.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,,,,,,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,7.0,7.0,7.0,7.0,6.0,26.0,27.0,28.0,27.0,25.0,4.0,1.0,4.0,4.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,11876.0,11876.0,17744.0,17744.0,2.0,2.0,21.0,,2.0,,,,,,0.0,7.0,2.0,1,2,25.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,4.0,1,1.0,1,0,317,610.0,1210.0,,92.8,99.7,94.4,91.1,99.4,91.5,,,,,,,,1.0,,1.0,3.0,7.0,3.0,,2.0,,2.0,0.0,4.0,1959.0,,8.0,1.0,,1.0,301,6,1.0,,,0.5181,8201,1,7222.1
4,1985,5,1,40.0,,,915.0,20.0,2.0,2.0,669.0,1,4110.0,1.0,3,1,31.0,16.0,8680.0,3,1,5,,,,,,,,,,,,0.0,1,1,,,,1,1,,,,,,0.0,1,1,,,,1,1,,0.0,1,1,,,,1,1,4.0,0.0,24.0,17,,12.0,,1,,1.0,,2,1,3.0,9,3.0,5,2.0,1.0,3.0,1.0,0.0,0.0,1,0.0,0.0,0.0,1,,1.0,9.0,9.0,10.0,10.0,2,1,1,7072,6.95,6.99,7.93,2.88,2.93,23.5,,,,,,,,,,,,,2.0,1.0,2.0,,1.0,1.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,2.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,,,2.0,3.0,3.0,,2.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,4.0,2.0,,,2.0,,,,,,,,,2.0,2.0,,5.0,2.0,7.0,4.0,3.0,2.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,5.0,2.0,3.0,4.0,5.0,5.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,2.0,5.0,1.0,2.0,3.0,1.0,3.0,1.0,3.0,2.0,,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,2.0,2.0,4.0,1.0,1.0,1,1.0,3.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,44.0,25.0,20.0,19.0,12.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,6.0,14515.0,14515.0,21688.0,21688.0,14.0,14.0,10.0,,2.0,,,,,,0.0,8.0,2.0,1,2,23.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1,1.0,4.0,1,1.0,1,0,329,5320.0,,,19.6,44.0,5.0,,,,,,,,,,1.0,,1.0,1.0,2.0,7.0,5.0,2.0,1.0,2.0,5.0,8.0,8.0,1961.0,,10.0,1.0,2.0,1.0,301,6,1.0,,,0.5181,8201,1,7222.1
