,year,id,wrkstat,hrs1,hrs2,evwork,occ,prestige,wrkslf,industry,found,occ10,occindv,occstatus,occtag,prestg10,prestg105plus,indus10,indstatus,indtag,marital,agewed,divorce,spwrksta,sphrs1,sphrs2,spevwork,spocc,sppres,spwrkslf,spind,spocc10,spoccindv,spoccstatus,spocctag,sppres10,sppres105plus,spind10,spindstatus,spindtag,paocc16,papres16,pawrkslf,paind16,paocc10,paoccindv,paoccstatus,paocctag,papres10,papres105plus,paind10,paindstatus,paindtag,maocc10,maoccindv,maoccstatus,maocctag,mapres10,mapres105plus,maind10,maindstatus,maindtag,sibs,childs,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,mobile16,family16,famdif16,mawork,mawkbaby,mawk16,incom16,born,parborn,granborn,hompop,babies,preteen,teens,adults,unrelat,earnrs,income,rincome,income77,rincom77,region,xnorcsiz,srcbelt,size,dotdata,dotpeop,dotthng,dotged,dotsvp,dotpres,spdotdat,spdotpeo,spdotthn,spdotged,spdotsvp,spdotpre,padotdat,padotpeo,padotthn,padotged,padotsvp,padotpre,partyid,vote72,pres72,if72who,vote76,pres76,if76who,polviews,natspac,natenvir,natheal,natcity,natcrime,natdrug,nateduc,natrace,natarms,nataid,natfare,tax,spkath,colath,libath,spkrac,colrac,librac,spkcom,colcom,libcom,spkmil,colmil,libmil,spkhomo,colhomo,libhomo,cappun,gunlaw,courts,wirtap,relig,denom,other,fund,attend,reliten,relig16,denom16,oth16,fund16,sprel,spden,spother,spfund,sprel16,spden16,spoth16,spfund16,prayer,racmar,racdin,racpush,racseg,raclive,racclos,racdis,racinteg,rachome,racschol,racfew,rachaf,racmost,busing,racpres,happy,hapmar,health,life,satcity,sathobby,satfam,satfrnd,sathealt,confinan,conbus,conclerg,coneduc,confed,conlabor,conpress,conmedic,contv,conjudge,consci,conlegis,conarmy,socrel,socommun,socfrend,socbar,drink,drunk,smoke,smokecig,cigweek,anomia5,anomia6,anomia7,joblose,jobfind,satjob,richwork,jobinc,jobsec,jobhour,jobpromo,jobmeans,class,satfin,finalter,finrela,wksub,wksubs,wksup,wksups,unemp,govaid,getahead,fehome,fework,fepres,fepol,abdefect,abnomore,abhlth,abpoor,abrape,absingle,abany,chldidel,chldmore,chldnum,chldsoon,pill,teenpill,sexeduc,divlaw,premarsx,xmarsex,homosex,letdie1,letdie2,suicide1,suicide2,suicide3,suicide4,fear,burglr,robbry,owngun,pistol,shotgun,rifle,ticket,arrest,hunt,huntothr,news,tvhours,phone,coop,comprend,abspno,abhave1,abhave2,abhave3,ablegal,fechld,fehelp,fepresch,fefam,eraread,erameans,era,febear,feworkif,racsubs,racsubgv,racmarel,racmarpr,racsups,racteach,racavoid,racchng,racquit,racdif1,racdif2,racdif3,racdif4,memfrat,memserv,memvet,mempolit,memunion,memsport,memyouth,memschl,memhobby,memgreek,memnat,memfarm,memlit,memprof,memchurh,memother,memnum,povline,incdef,realinc,realrinc,coninc,conrinc,ethnic,ethnum,vetyears,vetkind,relate1,gender1,old1,mar1,away1,where1,relate2,gender2,old2,mar2,away2,where2,relate3,gender3,old3,mar3,away3,where3,relate4,gender4,old4,mar4,away4,where4,relate5,gender5,old5,mar5,away5,where5,relate6,gender6,old6,mar6,away6,where6,relate7,gender7,old7,mar7,away7,where7,relate8,gender8,old8,mar8,relate9,gender9,old9,mar9,relate10,gender10,old10,relate11,gender11,old11,mar11,away11,where11,relate12,gender12,old12,mar12,relate13,gender13,old13,relate14,gender14,old14,hhrace,respnum,hhtype,hhtype1,famgen,rplace,rvisitor,visitors,dateintv,isco68,paisco68,spisco68,sei10,sei10educ,sei10inc,pasei10,pasei10educ,pasei10inc,masei10,masei10educ,masei10inc,spsei10,spsei10educ,spsei10inc,commun,russia,japan,england,canada,brazil,china,israel,egypt,cohort,marcohrt,zodiac,formwt,sampcode,sample,oversamp,wtss,wtssnr,wtssall,vstrat,vpsu,fileversion
0,1977,1,1,40.0,,,610.0,36.0,2.0,208.0,0,8740.0,,6,2,39.0,38.0,3490.0,6,2,3,22.0,,,,,,,,,,,,4,2,,,,4,2,801.0,41.0,1.0,17.0,205.0,,6,2,46.0,58.0,,7,3,,,4,2,,,,4,2,4.0,1.0,63.0,8.0,0.0,0.0,,0.0,0.0,0.0,,2,1,2.0,1,2.0,1.0,,2.0,,,3.0,1.0,8.0,4.0,1,0.0,0.0,0.0,1.0,,1.0,7.0,7.0,7.0,7.0,1,3,3,100,4.62,7.93,4.96,2.87,3.95,34.4,,,,,,,1.68,7.97,1.51,3.84,6.62,30.9,1.0,1.0,1.0,,1.0,1.0,,6.0,3.0,3.0,3.0,2.0,1.0,,1.0,3.0,,3.0,3.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,2.0,5.0,,1.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,7.0,2.0,2.0,,,2.0,,,,,,,,,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,,2.0,,3.0,,2.0,2.0,2.0,4.0,4.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,2.0,4.0,7.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,2.0,3.0,5.0,4.0,2.0,3.0,2.0,1.0,1.0,,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,2.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,3.0,5.0,14446.0,14446.0,20129.0,20129.0,15.0,1.0,0.0,,1,2,62.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0,4.0,1,1.0,1,0,227,9490.0,6110.0,,38.1,42.3,38.5,39.9,45.2,40.3,,,,,,,1.0,6.0,1.0,2.0,2.0,2.0,8.0,0.0,8.0,1914.0,1936.0,8.0,,101,3,1.0,,,0.4941,7201,1,7222.1
1,1977,2,2,15.0,,,395.0,36.0,2.0,448.0,0,5860.0,,6,2,32.0,26.0,6680.0,6,2,5,,,,,,,,,,,,,4,2,,,,4,2,,,,,,,4,2,,,,4,2,,,4,2,,,,4,2,4.0,1.0,31.0,4.0,,,,0.0,,,,2,1,6.0,0,3.0,0.0,5.0,,,,2.0,2.0,8.0,4.0,2,0.0,0.0,0.0,2.0,0.0,2.0,9.0,8.0,10.0,8.0,1,3,3,100,4.1,7.49,7.52,3.3,3.43,35.6,,,,,,,,,,,,,1.0,3.0,,,3.0,,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,,2.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,,,2.0,4.0,2.0,2.0,,,2.0,,,,,,,,,1.0,2.0,3.0,2.0,2.0,2.0,,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,4.0,1.0,3.0,7.0,1.0,1.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,,1.0,7.0,7.0,7.0,2.0,,2.0,,,1.0,1.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,5.0,2.0,1.0,2.0,2.0,1.0,3.0,1.0,3.0,2.0,,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,,,1.0,2.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,3.0,6.0,26484.0,17335.0,36903.0,24155.0,32.0,1.0,0.0,,1,2,56.0,4.0,,,3.0,2.0,30.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,11.0,3.0,2,3.0,1,0,221,3990.0,,,35.8,56.1,22.8,,,,,,,,,,1.0,5.0,5.0,0.0,0.0,0.0,5.0,4.0,5.0,1946.0,,8.0,,101,3,1.0,,,0.9881,7201,1,7222.1
2,1977,3,5,,,1.0,762.0,17.0,2.0,628.0,0,5620.0,,6,2,25.0,12.0,4970.0,6,2,1,26.0,2.0,7.0,,,1.0,690.0,32.0,2.0,288.0,,,7,3,,,1080.0,6,2,,,,,,,4,2,,,,4,2,,,4,2,,,,4,2,4.0,1.0,66.0,8.0,,0.0,12.0,0.0,,0.0,1.0,1,1,3.0,1,1.0,5.0,1.0,2.0,,,2.0,1.0,8.0,4.0,2,0.0,0.0,0.0,2.0,0.0,0.0,,,,,1,3,3,100,5.85,7.65,7.12,2.53,2.74,15.3,7.0,7.93,5.15,2.37,3.05,26.5,,,,,,,5.0,1.0,2.0,,1.0,1.0,,4.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,2.0,5.0,1.0,1.0,4.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,7.0,2.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,2.0,4.0,7.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,5.0,5.0,7.0,2.0,,2.0,,,1.0,1.0,1.0,,,,,4.0,2.0,5.0,3.0,1.0,3.0,2.0,3.0,3.0,,,,,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,3.0,2.0,,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,,,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,6,4.0,,,,,,32.0,1.0,0.0,,1,1,65.0,1.0,,,2.0,2.0,63.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3.0,1.0,1,1.0,1,0,224,9990.0,,8340.0,23.8,33.7,13.8,,,,,,,,,,1.0,6.0,6.0,1.0,0.0,1.0,7.0,7.0,7.0,1911.0,1937.0,1.0,,101,3,1.0,,,0.9881,7201,1,7222.1
3,1977,4,1,,,,301.0,50.0,2.0,707.0,0,5160.0,,6,2,39.0,29.0,6870.0,6,2,1,24.0,2.0,1.0,40.0,,,75.0,62.0,2.0,838.0,3255.0,,6,2,64.0,87.0,8190.0,6,2,903.0,16.0,2.0,728.0,4220.0,,6,2,24.0,15.0,7690.0,6,2,,,4,2,,,,4,2,2.0,0.0,26.0,16.0,13.0,12.0,15.0,3.0,1.0,1.0,2.0,1,1,6.0,1,1.0,1.0,,1.0,2.0,1.0,3.0,1.0,0.0,2.0,2,0.0,0.0,0.0,2.0,0.0,2.0,11.0,,13.0,,1,1,1,641,2.98,5.99,8.0,3.98,5.04,43.7,2.88,6.44,7.99,4.19,6.91,53.8,5.79,7.85,4.81,2.83,3.62,22.7,3.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,,,3.0,0.0,4.0,2.0,,,2.0,4.0,,,3.0,2.0,,,2.0,1.0,2.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,6.0,1.0,1.0,2.0,,,2.0,2.0,1.0,4.0,1.0,2.0,1.0,3.0,5.0,4.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,,1.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,2.0,,,1.0,1.0,1.0,1.0,4.0,3.0,4.0,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,1.0,6.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3,3.0,7.0,40930.0,,57032.0,,14.0,1.0,0.0,,1,1,25.0,1.0,,,2.0,2.0,26.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,3.0,1.0,1,1.0,1,0,310,3313.0,5510.0,710.0,20.8,53.0,4.3,20.7,22.3,14.7,,,,84.2,97.8,80.3,2.0,7.0,2.0,0.0,0.0,7.0,6.0,0.0,7.0,1951.0,1975.0,9.0,,101,3,1.0,,,0.9881,7201,1,7222.1
4,1977,5,1,40.0,,,303.0,45.0,2.0,828.0,0,5110.0,,6,2,40.0,38.0,7970.0,6,2,5,,,,,,,,,,,,,4,2,,,,4,2,31.0,76.0,1.0,849.0,2100.0,,6,2,69.0,89.0,7270.0,6,2,,,4,2,,,,4,2,,0.0,20.0,,19.0,12.0,,,4.0,1.0,,2,1,3.0,1,1.0,1.0,,,,,,1.0,0.0,1.0,9,0.0,2.0,3.0,4.0,0.0,5.0,,7.0,,7.0,1,1,1,641,3.26,7.84,7.98,3.11,3.96,38.5,,,,,,,1.05,0.54,8.0,5.92,7.92,76.4,2.0,3.0,,,2.0,,2.0,3.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,,,3.0,1.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,,1.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,,,2.0,3.0,2.0,2.0,,,2.0,,,,,,,,,2.0,2.0,3.0,4.0,4.0,2.0,,,,1.0,,2.0,2.0,2.0,2.0,1.0,2.0,,2.0,1.0,4.0,4.0,4.0,2.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,4.0,3.0,5.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,5.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,4.0,,,14446.0,,20129.0,,,0.0,,1,1,52.0,1.0,,,2.0,2.0,51.0,1.0,,,3.0,2.0,20.0,5.0,,,3.0,2.0,19.0,5.0,,,3.0,2.0,17.0,5.0,,,3.0,2.0,16.0,5.0,,,3.0,2.0,13.0,5.0,,,3.0,2.0,11.0,,3.0,2.0,8.0,,,,,,,,,,,,,,,,,,,,,1,4,202.0,11.0,2,3.0,1,0,221,3390.0,1210.0,,33.4,55.8,18.5,91.1,99.4,91.5,,,,,,,1.0,2.0,2.0,1.0,0.0,9.0,2.0,2.0,2.0,1957.0,,8.0,,101,3,1.0,,,1.9763,7201,1,7222.1
5,1977,6,1,40.0,,,211.0,52.0,1.0,798.0,0,325.0,,6,2,58.0,82.0,9090.0,6,2,1,27.0,2.0,2.0,8.0,,,75.0,62.0,2.0,838.0,3255.0,,6,2,64.0,87.0,8190.0,6,2,211.0,52.0,1.0,798.0,325.0,,6,2,58.0,82.0,9090.0,6,2,,,4,2,,,,4,2,2.0,2.0,36.0,17.0,12.0,12.0,16.0,3.0,1.0,1.0,3.0,1,1,5.0,1,,1.0,,2.0,,,1.0,1.0,0.0,0.0,4,1.0,1.0,0.0,2.0,0.0,2.0,12.0,11.0,15.0,14.0,1,3,3,27,1.27,6.05,8.0,4.86,6.82,54.2,2.88,6.44,7.99,4.19,6.91,53.8,1.27,6.05,8.0,4.86,6.82,54.2,,1.0,2.0,,1.0,2.0,,5.0,1.0,3.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,4.0,2.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,60.0,40.0,3.0,2.0,2.0,1.0,60.0,40.0,3.0,2.0,,,2.0,2.0,,,2.0,2.0,2.0,3.0,3.0,3.0,2.0,,,,2.0,1.0,2.0,1.0,,2.0,1.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,1.0,1.0,2.0,2.0,,,1.0,2.0,1.0,4.0,1.0,2.0,1.0,2.0,5.0,4.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,,1.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,4,3.0,8.0,72229.0,44782.0,100644.0,63741.0,8.0,1.0,1.0,7.0,1,1,35.0,1.0,,,2.0,2.0,33.0,1.0,,,3.0,1.0,6.0,,,,3.0,1.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,4.0,11.0,2,1.0,1,0,301,5920.0,5920.0,710.0,67.7,76.9,76.8,67.7,76.9,76.8,,,,84.2,97.8,80.3,3.0,3.0,2.0,5.0,1.0,5.0,4.0,3.0,4.0,1941.0,1968.0,6.0,,101,3,1.0,,,0.9881,7201,1,7222.1
6,1977,7,7,,,1.0,301.0,50.0,2.0,707.0,0,5160.0,,6,2,39.0,29.0,6870.0,6,2,2,22.0,2.0,,,,,,,,,,,4,2,,,,4,2,245.0,50.0,1.0,138.0,,,7,3,,,2590.0,6,2,,,4,2,,,,4,2,5.0,2.0,77.0,14.0,13.0,8.0,,1.0,1.0,0.0,,2,1,5.0,1,1.0,1.0,,2.0,,,4.0,1.0,1.0,4.0,1,0.0,0.0,0.0,1.0,,0.0,7.0,,7.0,,1,3,3,27,2.98,5.99,8.0,3.98,5.04,43.7,,,,,,,1.97,5.59,7.18,4.37,6.61,48.3,4.0,1.0,2.0,,1.0,1.0,,4.0,3.0,,1.0,3.0,,,1.0,,3.0,3.0,3.0,2.0,2.0,5.0,1.0,1.0,5.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,,2.0,2.0,,,2.0,5.0,2.0,2.0,,,2.0,,,,,,,,,2.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,,3.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,7.0,1.0,2.0,2.0,,,1.0,1.0,1.0,,,1.0,,4.0,3.0,5.0,1.0,2.0,3.0,1.0,2.0,3.0,,,,,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,,1.0,4.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,,1.0,1.0,2.0,,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,3.0,5.0,14446.0,,20129.0,,15.0,1.0,0.0,,1,2,77.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1.0,4.0,1,1.0,1,0,308,3313.0,2190.0,,20.8,53.0,4.3,,,,,,,,,,1.0,9.0,5.0,2.0,2.0,,7.0,2.0,4.0,1900.0,1922.0,11.0,,101,3,1.0,,,0.4941,7201,1,7222.1
7,1977,8,7,,,1.0,321.0,36.0,2.0,469.0,0,,,7,3,,,,7,3,1,22.0,2.0,1.0,42.0,,,961.0,44.0,2.0,937.0,3740.0,,6,2,59.0,80.0,9470.0,6,2,,,,,,,4,2,,,,4,2,,,4,2,,,,4,2,5.0,3.0,35.0,12.0,,12.0,12.0,1.0,,1.0,1.0,2,1,6.0,1,1.0,5.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,5,1.0,2.0,0.0,2.0,0.0,2.0,10.0,,11.0,,1,3,3,27,2.46,6.51,7.79,4.13,5.49,48.3,5.85,7.4,4.78,3.21,6.08,41.2,,,,,,,1.0,1.0,1.0,,1.0,2.0,,5.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,,,2.0,3.0,1.0,2.0,,,2.0,2.0,,,2.0,2.0,,,2.0,2.0,2.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,3.0,4.0,5.0,2.0,1.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,4.0,2.0,,,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,1.0,4.0,3.0,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,3.0,6.0,31299.0,,43612.0,,14.0,1.0,0.0,,1,1,36.0,1.0,,,2.0,2.0,34.0,1.0,,,3.0,2.0,12.0,,,,3.0,1.0,11.0,,,,3.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4.0,11.0,2,2.0,1,0,307,3990.0,,5810.0,,,,,,,,,,65.1,72.2,75.4,1.0,9.0,3.0,3.0,3.0,4.0,9.0,2.0,7.0,1942.0,1964.0,3.0,,101,3,1.0,,,0.9881,7201,1,7222.1
